-0.16685111179766057,0.7077491339629302
-0.1967301565790539,0.14862319819021919
-0.2032242449210163,0.11926486396594847
-0.22526615446373657,0.11616666865293886
-0.22548325910558514,0.14872815158385821
-0.23708308760679075,0.21044501732453924
-0.2395811618033809,1.2455813809045038
-0.26650261492264665,0.17322366447160212
-0.2774352024910141,0.15068799876537037
-0.31401572674343814,0.4121345899958474
-0.32425118306461614,0.29661334572816334
-0.3864810386703141,0.3031943515214193
-0.4021394878765886,0.5687692703162419
-0.42369315285444237,0.6860637238340946
-0.4455644028033427,0.4258889054790976
-0.4697939184835781,0.3584577884684367
-0.495690793246155,0.53347344534496
-0.5020533003386223,0.5005637683837643
-0.5105288781501864,0.5043607979978376
-0.5158567674396133,0.9443595473595253
-0.5396763380401169,0.5499032123872141
-0.740773412435435,0.905460466515528
-0.7705136102268959,0.9196589386076387
-0.813473419008633,1.649194366089254
-0.8185734424724364,0.9520873292569003
-0.87304091523038,0.6024698806334806
-0.8990962669287851,1.6936362608596955
-0.910855994057618,1.1123873418387726
-0.9925299930535117,0.9411568489312482
-1.0061740575239093,0.9073323394903806
